flight,flight_id,frame_id,mono_ns,t_rel_s,feature_ts_ns,topic,phase,commit,source,feature_mode,cert_status,range_z_m,range_norm_m,x_m,y_down_m,gate_age_s,center_x_px,y_top_px,span_px,span_x_range,e_meas,e_reject,level_pitch_rad,level_roll_rad,image_w,image_h,det_confidence,det_cert_status,setpoint_speed_xy_mps,setpoint_vz_up_mps,truth_vz_up_mps
F2,20260720T071112-cd18c5fb,299,208150102418200,6.6303735,1784531479993161000,feature,commit,True,detector,FULL_QUAD,certified,2.1917528421853127,2.585307363582084,0.07066426751786707,-1.3693210742044803,0.0,315.5,67.0,183.273020382161,401.6891633184881,-0.41010841618228855,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.462331340376479,0.33324159221968985,0.2813885548208306
F2,20260720T071112-cd18c5fb,299,208150102418200,6.6303735,1784531479993161000,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,2.1917528421853127,2.585307363582084,0.07066426751786707,-1.3693210742044803,0.0,318.7510537504727,67.4531505648145,196.10552332546808,429.81483811683285,-0.4393188417912989,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,certified,1.462331340376479,0.33324159221968985,0.2813885548208306
F2,20260720T071112-cd18c5fb,300,208150138151700,6.666107,1784531480027996900,feature,commit,True,detector,FULL_QUAD,certified,2.1316069594271383,2.514582938653053,0.06634985106156188,-1.3322825613025646,0.0,310.5,68.5,185.21878954360974,394.813660807829,-0.33625258163778976,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.4694309838304604,0.33324159221968985,-0.8211979979370583
F2,20260720T071112-cd18c5fb,300,208150138151700,6.666107,1784531480027996900,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,2.1316069594271383,2.514582938653053,0.06634985106156188,-1.3322825613025646,0.0,317.4592369808031,68.48458246211356,203.34099153635307,433.44307269570504,-0.3774614705354169,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,certified,1.4694309838304604,0.33324159221968985,-0.8211979979370583
F2,20260720T071112-cd18c5fb,301,208150172095000,6.7000503,1784531480062738500,feature,commit,True,detector,FULL_QUAD,certified,2.0990217831725255,2.455574394975062,0.06568886477603565,-1.272650044619026,0.0,311.0,72.5,198.3053201505194,416.2471867149418,-0.31749504177958443,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.4727375903692235,0.33324159221968985,-0.6863453787009872
F2,20260720T071112-cd18c5fb,301,208150172095000,6.7000503,1784531480062738500,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,2.0990217831725255,2.455574394975062,0.06568886477603565,-1.272650044619026,0.0,317.40432224970016,70.37720923509822,211.35072373045665,443.62977299950694,-0.3312068788356011,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,certified,1.4727375903692235,0.33324159221968985,-0.6863453787009872
F2,20260720T071112-cd18c5fb,302,208150206326000,6.7342813,1784531480097612300,feature,commit,True,detector,FULL_QUAD,certified,2.0128849435913914,2.37396700792764,0.06440746223697916,-1.2569269021706009,0.0,305.0,62.5,196.1249601657066,394.7769793800122,-0.23730212156147812,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.475797690063491,0.33324159221968985,-0.31849458083940446
F2,20260720T071112-cd18c5fb,302,208150206326000,6.7342813,1784531480097612300,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,2.0128849435913914,2.37396700792764,0.06440746223697916,-1.2569269021706009,0.0,316.9262436249978,63.505677547545716,218.72522031032582,440.26870274636485,-0.3028007526351291,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,certified,1.475797690063491,0.33324159221968985,-0.31849458083940446
F2,20260720T071112-cd18c5fb,303,208150241394800,6.7693501,1784531480132076000,feature,commit,True,detector,FULL_QUAD,certified,1.9027490654879835,2.292879666489552,0.03521499511243838,-1.2789069797702557,0.0,295.0,49.0,208.0384579831335,395.8449815129684,-0.23254347185842905,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.4431185325724492,0.33324159221968985,-0.03634651910328357
F2,20260720T071112-cd18c5fb,303,208150241394800,6.7693501,1784531480132076000,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,1.9027490654879835,2.292879666489552,0.03521499511243838,-1.2789069797702557,0.0,309.58880140677667,47.97036323329121,236.50378517565142,450.0073562273415,-0.2938761769716805,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,certified,1.4431185325724492,0.33324159221968985,-0.03634651910328357
F2,20260720T071112-cd18c5fb,304,208150268520200,6.7964755,1784531480159929900,feature,commit,True,detector,FULL_QUAD,certified,1.8205209770928898,2.225537378690966,0.007765283910585188,-1.2801014398402932,0.0,282.5,39.0,213.03755537463343,387.8393384681083,-0.1851786338621162,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.4281072296813142,0.33324159221968985,-0.39140781217225185
F2,20260720T071112-cd18c5fb,304,208150268520200,6.7964755,1784531480159929900,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,1.8205209770928898,2.225537378690966,0.007765283910585188,-1.2801014398402932,0.0,304.4316810855182,38.56428781292355,249.4580664898529,454.1436429498101,-0.2721470338230747,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,certified,1.4281072296813142,0.33324159221968985,-0.39140781217225185
F2,20260720T071112-cd18c5fb,305,208150303798100,6.8317534,1784531480194656100,feature,commit,True,detector,FULL_QUAD,certified,1.7168908179638442,2.1302923858979095,0.024272159765277045,-1.260889539518184,0.0,281.5,31.5,223.0022421411946,382.87050191756686,-0.1198992714440753,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.409706944610765,0.33324159221968985,-0.7475168821002333
F2,20260720T071112-cd18c5fb,305,208150303798100,6.8317534,1784531480194656100,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.7168908179638442,2.1302923858979095,0.024272159765277045,-1.260889539518184,0.0,301.78122036951027,32.482839680580874,259.7126249968082,445.89822116630717,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.409706944610765,0.33324159221968985,-0.7475168821002333
F2,20260720T071112-cd18c5fb,306,208150338727400,6.8666827,1784531480229388300,feature,commit,True,detector,FULL_QUAD,certified,1.648511592213068,2.0410611171228696,0.04819051533367421,-1.2025047560828463,0.009296312,285.5,27.5,227.1079038695043,374.3900122120889,-0.03143560733548645,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.395029416036007,0.33324159221968985,-0.40894841742622956
F2,20260720T071112-cd18c5fb,306,208150338727400,6.8666827,1784531480229388300,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,1.648511592213068,2.0410611171228696,0.04819051533367421,-1.2025047560828463,0.009296312,306.25831004597194,29.399615972462602,263.0072936236333,433.5705723751456,-0.14789769406066094,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,certified,1.395029416036007,0.33324159221968985,-0.40894841742622956
F2,20260720T071112-cd18c5fb,307,208150373706100,6.9016614,1784531480264298600,feature,commit,True,detector,FULL_QUAD,certified,1.5762884941520543,1.958798741095215,0.014608971110171308,-1.1627526260057,0.008059432,271.5,24.5,239.00209204105306,376.7362477625822,-0.02277092753551163,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.3926156740979336,0.33324159221968985,-0.010474259131304287
F2,20260720T071112-cd18c5fb,307,208150373706100,6.9016614,1784531480264298600,feature_side,commit,True,tracker_parallel,SIDE_PAIR,probation,1.5762884941520543,1.958798741095215,0.014608971110171308,-1.1627526260057,0.008059432,296.452927289836,25.799102165424486,287.0880751090662,452.53362960268186,-0.1601935197772337,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,probation,1.3926156740979336,0.33324159221968985,-0.010474259131304287
F2,20260720T071112-cd18c5fb,308,208150408857100,6.9368124,1784531480298793200,feature,commit,True,detector,FULL_QUAD,certified,1.497103373282544,1.884470214415466,0.026223899581717836,-1.144212299276593,0.0,267.0,16.0,244.0327846827143,365.34230514002434,0.025564722327002853,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.3793854312377976,0.33324159221968985,-0.45409451729582395
F2,20260720T071112-cd18c5fb,308,208150408857100,6.9368124,1784531480298793200,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,1.497103373282544,1.884470214415466,0.026223899581717836,-1.144212299276593,0.0,297.6463592271962,17.61342016132213,301.42493901230114,451.26429298680114,-0.1401893469105473,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,certified,1.3793854312377976,0.33324159221968985,-0.45409451729582395
F2,20260720T071112-cd18c5fb,309,208150438790800,6.9667461,1784531480326569300,feature,commit,True,detector,FULL_QUAD,certified,1.4409211052718314,1.8250063953457596,0.032456663516831394,-1.1195272557774028,0.0,265.5,10.0,255.07057846799972,367.53657984843557,0.05184613472384944,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.363899729276213,0.33324159221968985,-0.5509973031715387
F2,20260720T071112-cd18c5fb,309,208150438790800,6.9667461,1784531480326569300,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.4409211052718314,1.8250063953457596,0.032456663516831394,-1.1195272557774028,0.0,297.3457577991671,12.805092060073846,314.80321523136047,453.60659683429816,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.363899729276213,0.33324159221968985,-0.5509973031715387
F2,20260720T071112-cd18c5fb,310,208150470606100,6.9985614,1784531480361406400,feature,commit,True,detector,FULL_QUAD,certified,1.3790571721205138,1.7324278978709382,0.02374008284986481,-1.0483053685881663,0.0,259.5,7.0,265.1207272168662,365.61664034622567,0.09609947540341199,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.3758991487328323,0.33324159221968985,0.5962509791772734
F2,20260720T071112-cd18c5fb,310,208150470606100,6.9985614,1784531480361406400,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.3790571721205138,1.7324278978709382,0.02374008284986481,-1.0483053685881663,0.0,314.2369595254786,8.596886764220997,355.57010738338994,490.35150677872514,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.3758991487328323,0.33324159221968985,0.5962509791772734
F2,20260720T071112-cd18c5fb,311,208150504669700,7.032625,1784531480395970000,feature,commit,True,detector,FULL_QUAD,certified,1.316321586403276,1.6522460238391528,0.03278690130718806,-0.9980678451707206,0.0,260.0,5.0,274.18242102658587,360.91223940960646,0.12608639114647818,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.3719666321851611,0.33324159221968985,0.2440111935124299
F2,20260720T071112-cd18c5fb,311,208150504669700,7.032625,1784531480395970000,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.316321586403276,1.6522460238391528,0.03278690130718806,-0.9980678451707206,0.0,336.9580430245644,4.969210032997793,399.203160371125,525.4797373569207,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.3719666321851611,0.33324159221968985,0.2440111935124299
F2,20260720T071112-cd18c5fb,312,208150539550100,7.0675054,1784531480430727000,feature,commit,True,detector,FULL_QUAD,certified,1.2654288899954418,1.6053468412541072,0.03738311009137784,-0.9871325686904164,0.0,264.0,2.0,282.02836736753983,356.8868438651326,0.146112794883707,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.3568881592417301,0.33324159221968985,-0.7074086515504032
F2,20260720T071112-cd18c5fb,312,208150539550100,7.0675054,1784531480430727000,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.2654288899954418,1.6053468412541072,0.03738311009137784,-0.9871325686904164,0.0,347.1247672705672,0.21630895534088346,429.1603688903333,543.0719292349288,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.3568881592417301,0.33324159221968985,-0.7074086515504032
F2,20260720T071112-cd18c5fb,313,208150573979400,7.1019347,1784531480465555400,feature,commit,True,detector,FULL_QUAD,certified,1.194004793393273,1.543267160575786,0.018503090597060318,-0.9775907722068031,0.0,262.0,0.0,296.0,353.4254188444088,0.1378038544011053,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.3441643683922997,0.33324159221968985,-0.10180385318495636
F2,20260720T071112-cd18c5fb,313,208150573979400,7.1019347,1784531480465555400,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.194004793393273,1.543267160575786,0.018503090597060318,-0.9775907722068031,0.0,328.0472958673443,0.14273761157527098,428.2151134143577,511.29089802018706,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.3441643683922997,0.33324159221968985,-0.10180385318495636
F2,20260720T071112-cd18c5fb,314,208150602000200,7.1299555,1784531480493214800,feature,commit,True,detector,FULL_QUAD,certified,1.1395733864973996,1.49563532257951,-0.003946212552818218,-0.9686495456773059,0.0,260.0,0.0,314.0,357.82604336018346,0.08857909091422259,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.3191544593844522,0.33324159221968985,0.017479053436338987
F2,20260720T071112-cd18c5fb,314,208150602000200,7.1299555,1784531480493214800,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.1395733864973996,1.49563532257951,-0.003946212552818218,-0.9686495456773059,0.0,326.9732429475043,-0.4969693277820397,441.9531832200913,503.6380856754252,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.3191544593844522,0.33324159221968985,0.017479053436338987
F2,20260720T071112-cd18c5fb,315,208150638869800,7.1668251,1784531480528160300,feature,commit,True,detector,FULL_QUAD,certified,1.064305018103599,1.4338838060745474,-0.023989945298364006,-0.9605738286497867,0.0,263.0,0.0,336.0,357.6064860828092,0.03519142721221186,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.2862567821397302,0.33324159221968985,-0.6079756287453972
F2,20260720T071112-cd18c5fb,315,208150638869800,7.1668251,1784531480528160300,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.064305018103599,1.4338838060745474,-0.023989945298364006,-0.9605738286497867,0.0,308.51420460708107,0.4131652416752729,421.9355397795273,449.06811230360154,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.2862567821397302,0.33324159221968985,-0.6079756287453972
F2,20260720T071112-cd18c5fb,316,208150671664100,7.1996194,1784531480562728400,feature,commit,True,tracker,SIDE_PAIR,probation,1.0055592429041487,1.3300085551001881,-0.033637139112020056,-0.8698516589178205,0.0,310.3688416265154,0.4165066898073606,437.0860570219684,439.51592458297006,-0.14513021597705314,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,probation,1.2579549445480949,0.33324159221968985,-0.0688717391355893
F2,20260720T071112-cd18c5fb,317,208150706321300,7.2342766,1784531480597732700,feature,retreat,False,tracker,SIDE_PAIR_ROW_ONLY,probation,0.9345760381038861,1.2367973117964548,-0.024618874602961843,-0.809709287634929,0.0,307.5462797728226,-1.0628410605741117,487.11503953555734,455.24604374995903,,row_only_shadow,-0.31070304002823274,0.00025602409079155774,640,360,0.5,probation,1.2,0.0,0.20306109023355967
F2,20260720T071112-cd18c5fb,318,208150741119000,7.2690743,1784531480632251300,feature,retreat,False,tracker,SIDE_PAIR_ROW_ONLY,probation,0.8693641797742511,1.172265487998714,-0.028956810358651733,-0.7858586389498812,0.0,311.72218628969574,-1.5933989833824889,515.675763148113,448.3100368587202,,row_only_shadow,-0.31070304002823274,0.00025602409079155774,640,360,0.5,probation,1.2,0.19042376698267993,-0.44447909008699094
